filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.654	0.6	0.703	0.431	0.61	0.726	-0.153	0.0	9.0	1.0	15.0	2194.252	12.0	5	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.675	0.56	0.711	0.625	0.6	0.654	-0.221	0.0	9.0	2.0	14.0	2234.521	8.0	5	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.759	0.68	0.853	0.639	0.506	0.645	0.236	2.0	7.0	1.0	15.0	2272.308	41.0	5	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.697	0.56	0.744	0.569	0.578	0.676	-0.221	0.0	9.0	2.0	14.0	2314.224	19.0	5	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.684	0.72	0.722	0.743	0.59	0.577	0.393	2.0	7.0	0.0	16.0	2351.38	15.0	5	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.711	0.68	0.787	0.736	0.554	0.591	0.275	4.0	5.0	3.0	13.0	2391.49	24.0	6	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.709	0.615	0.736	0.556	0.587	0.642	-0.01	1.0	8.0	2.0	15.0	2428.033	13.0	6	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.648	0.654	0.653	0.523	0.626	0.695	0.0	0.0	9.0	0.0	17.0	2467.916	6.0	6	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.678	0.577	0.719	0.582	0.592	0.648	-0.086	1.0	8.0	3.0	14.0	2510.012	9.0	6	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.649	0.6	0.686	0.581	0.616	0.624	-0.065	1.0	7.0	3.0	14.0	2549.918	8.0	6	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.662	0.44	0.675	0.333	0.616	0.757	-0.282	1.0	8.0	6.0	10.0	2590.556	8.0	6	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.772	0.68	0.839	0.611	0.521	0.657	0.25	3.0	6.0	2.0	14.0	2626.287	23.0	6	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.667	0.64	0.706	0.569	0.605	0.639	0.0	0.0	9.0	0.0	16.0	2662.115	9.0	6	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.697	0.76	0.762	0.736	0.571	0.572	0.492	3.0	6.0	0.0	16.0	2699.665	22.0	6	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.768	0.56	0.856	0.576	0.501	0.662	0.021	3.0	6.0	5.0	11.0	2742.477	37.0	6	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.763	0.6	0.836	0.632	0.519	0.71	-0.021	1.0	8.0	2.0	14.0	2782.354	30.0	7	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.775	0.5	0.838	0.497	0.517	0.671	-0.207	1.0	8.0	5.0	12.0	2820.719	32.0	7	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.727	0.731	0.801	0.778	0.548	0.555	0.397	2.0	7.0	0.0	17.0	2868.386	29.0	7	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.705	0.654	0.735	0.523	0.592	0.672	0.138	2.0	7.0	2.0	15.0	2905.746	9.0	7	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.724	0.6	0.783	0.419	0.557	0.695	-0.202	0.0	8.0	2.0	15.0	2943.399	24.0	7	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.737	0.56	0.798	0.465	0.545	0.699	-0.221	0.0	9.0	2.0	14.0	2981.86	30.0	7	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.697	0.64	0.745	0.722	0.588	0.582	0.086	1.0	8.0	1.0	15.0	3029.033	15.0	7	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.671	0.48	0.704	0.444	0.602	0.708	-0.327	0.0	9.0	4.0	12.0	3069.233	9.0	7	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.662	0.68	0.67	0.646	0.616	0.605	0.272	1.0	8.0	0.0	16.0	3108.233	11.0	7	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.702	0.64	0.699	0.396	0.604	0.751	0.086	1.0	8.0	1.0	15.0	3148.975	8.0	7	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.693	0.64	0.771	0.438	0.572	0.724	0.086	1.0	8.0	1.0	15.0	3186.407	9.0	8	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.7	0.615	0.709	0.549	0.602	0.653	0.055	2.0	7.0	3.0	14.0	3225.195	16.0	8	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.753	0.615	0.827	0.418	0.526	0.725	-0.146	0.0	9.0	1.0	16.0	3264.435	29.0	8	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.753	0.692	0.835	0.699	0.515	0.571	0.243	2.0	7.0	1.0	16.0	3303.184	26.0	8	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.654	0.64	0.69	0.5	0.614	0.685	0.011	1.0	7.0	2.0	15.0	3347.113	7.0	8	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.693	0.68	0.742	0.583	0.584	0.661	0.272	1.0	8.0	0.0	16.0	3386.637	15.0	8	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.658	0.6	0.685	0.438	0.609	0.721	0.089	3.0	6.0	4.0	12.0	3424.169	9.0	8	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.645	0.68	0.673	0.576	0.619	0.661	0.272	1.0	8.0	0.0	16.0	3466.044	9.0	8	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.667	0.6	0.731	0.667	0.599	0.615	-0.153	0.0	9.0	1.0	15.0	3504.632	15.0	8	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.855	0.56	0.926	0.576	0.412	0.701	-0.221	0.0	9.0	2.0	14.0	3548.751	81.0	8	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.658	0.64	0.702	0.41	0.603	0.758	0.086	1.0	8.0	1.0	15.0	3588.181	7.0	9	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.661	0.577	0.686	0.621	0.616	0.661	-0.21	0.0	9.0	2.0	15.0	3636.208	8.0	9	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.705	0.692	0.787	0.516	0.554	0.673	0.243	2.0	7.0	1.0	16.0	3677.638	16.0	9	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.665	0.615	0.681	0.49	0.618	0.705	-0.146	0.0	9.0	1.0	16.0	3714.275	8.0	9	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.654	0.72	0.687	0.669	0.619	0.592	0.274	2.0	6.0	1.0	16.0	3756.459	8.0	9	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.693	0.64	0.731	0.562	0.588	0.672	0.0	0.0	9.0	0.0	16.0	3796.82	11.0	9	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.772	0.56	0.834	0.528	0.518	0.641	-0.1	1.0	8.0	3.0	13.0	3845.078	38.0	9	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.711	0.64	0.819	0.611	0.529	0.648	0.0	0.0	9.0	0.0	16.0	3888.698	29.0	9	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.785	0.76	0.852	0.625	0.502	0.66	0.46	5.0	4.0	2.0	14.0	3932.528	45.0	9	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.706	0.56	0.719	0.521	0.596	0.675	-0.221	0.0	9.0	2.0	14.0	3977.354	9.0	9	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_165027c255.0di-1ch1dfc0.0file_sum_ok.txt	0.741	0.6	0.779	0.576	0.554	0.654	-0.021	1.0	8.0	2.0	14.0	4017.552	23.0	10	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.7	1.0	0.84	0.14	0.514	0.5	2.0	3.0	0.0	5.0	45.523	330.0	0	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	0.64	0.4	0.795	0.44	0.588	0.823	-0.218	1.0	4.0	2.0	3.0	70.052	12.0	0	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	0.872	0.8	0.921	0.8	0.413	0.526	0.6	4.0	1.0	1.0	4.0	86.266	60.0	0	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	0.744	0.5	0.822	0.667	0.58	0.634	0.0	2.0	2.0	3.0	3.0	105.128	16.0	0	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	0.826	0.8	0.908	0.833	0.432	0.506	0.583	3.0	1.0	1.0	5.0	121.097	56.0	0	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	0.965	0.8	0.991	0.792	0.218	0.524	0.667	4.0	0.0	2.0	4.0	137.768	180.0	0	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	0.724	0.556	0.818	0.5	0.577	0.79	0.1	2.0	2.0	2.0	3.0	155.689	13.0	0	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	0.828	0.556	0.899	0.55	0.441	0.71	0.158	3.0	1.0	3.0	2.0	173.845	42.0	0	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	0.759	0.222	0.84	0.3	0.519	0.841	-0.598	2.0	2.0	5.0	0.0	190.043	23.0	0	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	0.851	0.667	0.924	0.85	0.411	0.596	0.478	4.0	0.0	3.0	2.0	208.251	59.0	1	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.8	1.0	0.76	0.146	0.506	0.655	5.0	0.0	2.0	3.0	228.46	318.0	1	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	0.837	0.8	0.916	0.88	0.429	0.588	0.655	3.0	2.0	0.0	5.0	245.785	60.0	1	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200225_193308c255.0di-1ch1dfc0.0file_sum_ok.txt	0.872	0.7	0.941	0.8	0.414	0.559	0.408	3.0	2.0	1.0	4.0	262.704	49.0	1	3
